Loại nhà,Vị trí,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số phòng ngủ,Số phòng tắm,Trình trạng pháp lý,Nội thất,Giá,Address,Giá dự đoán
1,17,39.0,4.0,6.0,Tây - Bắc,Tây - Bắc,2,2,2,Have certificate,Full,3.95,"Đường 26/3, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh.",3.415833333333328
3,16,75.0,5.0,12.0,Đông - Nam,Đông - Nam,2,3,3,Have certificate,Basic,7.2,"Dự án Mega Village, Đường Vành Đai 2, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",6.630527472527473
3,16,82.5,5.0,12.0,Tây,Tây,3,3,3,Have certificate,Full,9.3,"Dự án Mega Ruby, Đường D3, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",7.16941575091575
3,16,80.0,5.0,12.0,Nam,Nam,3,4,3,Have certificate,Full,9.1,"Dự án Mega Ruby, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.740894819466257
0,19,100.0,6.0,6.0,Tây,Tây,2,6,4,Have certificate,Full,7.5,"Đường Thống Nhất, Phường 15, Quận Gò Vấp, Hồ Chí Minh",10.836703296703295
2,23,60.0,4.0,5.0,Đông - Nam,Đông - Nam,2,3,4,Have certificate,Basic,5.2,"Đường Số 12, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",4.92428571428571
0,16,100.0,5.0,12.0,Bắc,Bắc,3,4,5,Have certificate,Basic,6.5,"Dự án Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.199670329670328
0,16,108.0,6.0,20.0,Nam,Nam,3,4,5,Have certificate,Full,9.5,"Dự án Melosa Garden, Đường Vành Đai Trong, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",9.498461538461541
1,8,25.0,3.0,3.0,Tây,Tây,2,2,2,Have certificate,Full,2.58,"Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",2.529917582417585
2,17,54.0,4.5,5.0,Nam,Nam,2,2,2,Have certificate,Full,2.73,"Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",3.3929670329670336
0,23,120.0,7.0,5.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Basic,7.5,"Đường Số 31, Phường Bình Trưng Đông, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",10.401428571428573
3,19,72.0,4.0,6.0,Đông - Nam,Đông - Nam,4,4,5,Have certificate,Full,9.85,"Đường Số 5, Phường 17, Quận Gò Vấp, Hồ Chí Minh",8.933846153846156
1,8,22.0,2.5,5.0,Tây,Tây,2,2,2,Have certificate,Full,2.35,"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",2.304065934065932
2,23,60.0,4.0,8.0,Tây - Bắc,Tây - Bắc,4,4,5,Have certificate,Basic,8.1,"Đường Số 9, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",7.557678571428572
3,22,73.0,4.2,12.0,Đông,Đông,3,4,2,Have certificate,Full,8.8,"Đường Bác Ái, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",7.497560439560439
2,4,58.7,4.2,6.0,Tây,Tây,3,4,5,Have certificate,Full,5.49,"1979, Đường Huỳnh Tấn Phát, Thị trấn Huyện Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",5.427362637362641
2,7,40.3,4.5,4.0,Nam,Nam,2,2,2,Have certificate,Basic,4.35,"129/1M14, Đường Lạc Long Quân, Phường 1, Quận 11, Hồ Chí Minh",4.476884615384619
3,9,81.9,5.5,30.0,Đông - Nam,Đông - Nam,2,3,3,Have certificate,Full,7.7,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), Hồ Chí Minh",7.506703296703301
3,19,75.0,5.0,4.0,Tây - Bắc,Tây - Bắc,2,3,3,Have certificate,Full,5.6,"Đường Số 10, Phường 8, Quận Gò Vấp, Hồ Chí Minh",6.060172684458399
3,16,85.0,5.5,5.0,Đông - Nam,Đông - Nam,1,5,5,Have certificate,Full,5.0,"Đường Man Thiện, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.0139560439560436
2,17,40.0,4.0,5.0,Nam,Nam,3,3,3,Have certificate,Basic,4.5,"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",3.158886708529566
2,8,45.0,3.0,3.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Basic,2.2,"Đường Thạnh Lộc 47, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",2.904826007326004
3,22,91.0,7.0,12.0,Nam,Nam,1,2,2,Have certificate,Basic,8.3,"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",6.7381318681318705
2,7,50.0,5.0,10.0,Tây - Nam,Tây - Nam,2,2,2,Have certificate,Full,6.8,"Đường Hồng Bàng, Phường 1, Quận 11, Hồ Chí Minh",6.070406593406598
2,8,58.0,4.0,5.0,Đông - Nam,Đông - Nam,3,3,3,Have certificate,Full,3.95,"Đường Thạnh Lộc 24, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",4.059377289377284
2,17,60.0,5.0,7.0,Bắc,Bắc,5,5,6,Have certificate,Full,6.5,"Đường Hương lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",6.5126936159078985
3,8,65.0,4.3,8.0,Nam,Nam,1,1,1,Have certificate,Basic,5.25,"Đường Liên Khu 2-5, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",4.6583516483516485
0,17,162.0,8.0,20.0,Nam,Nam,4,7,7,Have certificate,Full,8.4,"Đường Kinh dương Vương, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh",25.713736263736283
3,13,84.0,4.2,8.0,Đông - Bắc,Đông - Bắc,2,7,7,Have certificate,Full,6.8,"Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",5.754395604395605
3,8,75.0,6.0,7.0,Tây - Bắc,Tây - Bắc,3,3,2,Have certificate,Full,4.95,"Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",5.120090528519102
3,19,68.0,4.0,12.0,Đông - Nam,Đông - Nam,5,4,6,Have certificate,Full,8.1,"Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",7.847399267399279
3,0,75.0,12.0,52.0,Đông - Bắc,Đông - Bắc,3,4,4,Have certificate,Full,8.95,"Dự án Lovera Premier, Đường Trịnh Quang Nghị, Xã Phong Phú, Huyện Bình Chánh, Hồ Chí Minh.",3.9076923076923054
2,19,55.0,4.0,4.0,Đông - Bắc,Đông - Bắc,5,6,6,Have certificate,Basic,6.35,"Đường Phạm Văn Chiêu, Phường 13, Quận Gò Vấp, Hồ Chí Minh",6.958241758241765
0,23,104.3,5.0,12.0,Đông - Bắc,Đông - Bắc,2,4,2,Have certificate,Basic,9.9,"Đường Lê Thị Hoa, Phường Bình Chiểu, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",9.556373626373617
2,19,49.0,4.0,3.5,Đông - Bắc,Đông - Bắc,4,4,3,Have certificate,Basic,5.68,"Đường Quang Trung, Phường 12, Quận Gò Vấp, Hồ Chí Minh",6.323296703296705
1,13,12.0,2.5,3.0,Bắc,Bắc,3,2,2,Have certificate,Full,2.38,"Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",1.8854945054945047
2,8,52.1,12.0,3.0,Tây - Bắc,Tây - Bắc,2,3,2,Have certificate,Full,3.45,"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",3.623406593406588
3,23,70.0,4.0,20.0,Đông - Bắc,Đông - Bắc,1,1,1,Have certificate,Full,7.5,"Đường Gò Dưa, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",6.630219780219779
2,23,48.0,4.0,3.0,Đông - Nam,Đông - Nam,3,4,3,Sale contract,Full,2.6,"Đường Số 38, Phường Hiệp Huyện Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",4.806432234432237
2,17,57.0,4.2,3.0,Bắc,Bắc,3,4,3,Have certificate,Full,4.7,"934/11, Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",6.676428571428571
2,21,60.0,4.0,8.0,Tây - Nam,Tây - Nam,4,4,5,Have certificate,Full,7.45,"Đường Trần Thị Trọng, Phường 15, Quận Tân Bình, Hồ Chí Minh",7.564945054945057
3,16,71.0,3.5,5.0,Đông - Bắc,Đông - Bắc,3,4,4,Have certificate,Basic,5.3,"Đường 185, Phường Phước Long B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",6.443347723704869
2,16,52.0,5.0,5.0,Đông - Bắc,Đông - Bắc,3,4,3,Have certificate,Full,5.5,"Đường 175, Phường Tăng Nhơn Phú B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.713956043956045
3,22,72.0,4.5,5.0,Tây - Nam,Tây - Nam,2,2,2,Have certificate,Full,5.0,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",6.8143956043955995
3,19,80.0,6.0,3.0,Đông - Nam,Đông - Nam,3,5,5,Have certificate,Full,7.0,"Đường Thống Nhất, Phường 16, Quận Gò Vấp, Hồ Chí Minh",7.537582417582418
3,16,75.0,12.0,12.0,Tây - Bắc,Tây - Bắc,3,4,3,Have certificate,Full,9.5,"Dự án Rio Vista, Đường Dương Đình Hội, Phường Phước Long B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.708592059649755
2,23,60.0,4.0,6.0,Đông - Nam,Đông - Nam,4,4,6,Have certificate,Full,7.55,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",7.557678571428572
0,21,100.0,10.2,4.0,Đông,Tây,1,6,6,Have certificate,Full,9.0,"Đường Trường Chinh, Phường 15, Quận Tân Bình, Hồ Chí Minh",11.751978021978026
0,0,100.0,5.0,20.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Full,8.0,"Dự án 13E Phong Phú, Xã Phong Phú, Huyện Bình Chánh, Hồ Chí Minh",8.347619047619045
2,17,60.8,4.5,4.5,Tây,Tây,3,3,4,Have certificate,Full,5.2,"Đường Số 11, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",4.90340659340659
2,23,45.0,4.5,3.0,Nam,Nam,2,2,1,Have certificate,Basic,2.4,"Đường Số 5, Phường Linh Xuân, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",3.136758241758244
3,22,76.4,10.2,6.0,Đông,Đông,1,2,1,Have certificate,Full,7.6,"Đường Trần Tấn, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",6.886923076923083
3,17,70.0,6.0,20.0,Tây,Tây,1,3,2,Sale contract,Basic,6.2,"Dự án The Privia, Đường An Dương Vương, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh",4.984945054945054
2,14,63.9,4.5,3.5,Nam,Nam,2,2,3,Have certificate,Full,4.99,"Đường Huỳnh Tấn Phát, Phường Quận Tân Phú, Quận 7, Hồ Chí Minh",4.2220879120879165
3,4,80.0,6.0,6.0,Tây,Đông,3,4,5,Have certificate,Full,7.5,"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Hồ Chí Minh",7.431653584510728
3,0,85.0,15.0,6.0,Đông,Đông,2,3,2,Have certificate,Basic,3.7,"Dự án The Meadow Huyện Bình Chánh, Đường Trần Văn Giàu, Xã Vĩnh Lộc B, Huyện Bình Chánh, Hồ Chí Minh.",2.7193406593406557
1,6,31.0,6.2,6.0,Tây - Bắc,Tây - Bắc,3,2,3,Have certificate,Full,6.8,"Đường Tô Hiến Thành, Phường 14, Quận 10, Hồ Chí Minh",6.919780219780217
2,23,51.0,4.2,12.0,Tây - Nam,Tây - Nam,2,3,4,Have certificate,Basic,6.0,"Đường Lê Văn Chí, Phường Linh Trung, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",5.782930402930404
0,16,100.0,5.0,20.0,Nam,Tây - Bắc,3,4,4,Have certificate,Full,8.49,"Dự án Melosa Garden, Đường Vành Đai Trong, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.199670329670328
2,4,49.5,4.5,4.0,Tây - Bắc,Tây - Bắc,2,3,2,Have certificate,Basic,3.6,"1942 Đường Huỳnh Tấn Phát, Thị trấn Huyện Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",3.7396703296703326
3,3,80.0,4.0,6.0,Tây - Bắc,Tây - Bắc,3,6,5,Have certificate,Full,6.0,"Đường Tô Ký 6, Xã Thới Tam Thôn, Huyện Hóc Môn, Hồ Chí Minh",2.167142857142858
1,19,30.6,3.0,3.0,Tây - Nam,Tây - Nam,2,2,2,Have certificate,Full,3.88,"Đường Số 4, Phường 16, Quận Gò Vấp, Hồ Chí Minh",3.8140109890109857
2,18,57.0,5.4,5.0,Nam,Nam,5,6,6,Have certificate,Full,9.5,"Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, Hồ Chí Minh",8.642417582417584
3,19,72.0,4.0,7.0,Nam,Nam,4,4,5,Have certificate,Full,8.8,"Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, Hồ Chí Minh",8.933846153846156
1,11,18.0,4.0,3.0,Đông - Bắc,Đông - Bắc,2,1,2,Have certificate,Basic,1.8,"Hẻm 756 Đường Đoàn Văn Bơ, Phường 16, Quận 4, Hồ Chí Minh",1.8245054945054948
2,20,40.0,4.0,8.0,Đông,Đông,2,3,3,Have certificate,Full,5.0,"Đường Huỳnh Văn Bánh, Phường 15, Quận Phú Nhuận, Hồ Chí Minh",4.81923076923077
2,7,48.0,4.0,20.0,Đông - Bắc,Đông - Bắc,3,3,3,Have certificate,Full,7.6,"Đường Trịnh Đình Trọng, Phường 5, Quận 11, Hồ Chí Minh",6.0037362637362675
1,6,37.0,3.6,5.0,Bắc,Bắc,3,3,1,Have certificate,Basic,9.0,"Đường Nguyễn Lâm, Phường 6, Quận 10, Hồ Chí Minh",4.7712087912087915
0,16,100.0,5.0,16.0,Bắc,Bắc,3,4,4,Have certificate,Basic,8.9,"Dự án Centana City Điền Phúc Thành, Phường Long Trường, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.199670329670328
3,4,91.2,6.5,8.0,Tây - Nam,Tây - Nam,4,4,6,Have certificate,Full,9.5,"Dự án Green Riverside, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Hồ Chí Minh",9.121758241758238
1,19,37.0,5.0,5.0,Bắc,Bắc,4,4,3,Have certificate,Full,4.65,"Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",5.102637362637361
2,23,56.0,4.0,8.0,Tây - Bắc,Tây - Bắc,5,4,4,Have certificate,Full,8.2,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",8.447115384615378
3,16,88.0,4.0,10.0,Bắc,Bắc,2,2,2,Sale contract,Basic,8.2,"Đường Số 4, Phường Phước Bình, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",6.251758241758248
3,0,74.1,12.0,25.0,Tây,Tây,2,3,3,Have certificate,Basic,7.9,"Dự án Camellia Garden, Đường Số 1, Xã Bình Hưng, Huyện Bình Chánh, Hồ Chí Minh",5.4578021978021924
3,16,75.0,5.0,20.0,Tây - Nam,Tây - Nam,3,4,3,Have certificate,Full,7.1,"Dự án Mega Village, Đường Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.708592059649755
1,8,38.8,4.0,6.0,Đông - Bắc,Đông - Bắc,2,2,2,Have certificate,Full,3.59,"Đường Hiệp Thành 42, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",3.37208791208791
0,16,104.0,4.0,12.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,8.1,"Đường Số 11, Phường Phước Bình, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.405164835164841
1,6,26.9,4.7,10.0,Tây,Tây,4,3,4,Have certificate,Basic,8.3,"Hẻm 606, Đường 3/2, Phường 14, Quận 10, Hồ Chí Minh.",7.1357142857142835
3,8,82.5,5.0,10.0,Tây - Nam,Tây - Nam,5,5,6,Have certificate,Basic,7.0,"Đường Hương Lộ 80B, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",7.987912087912085
3,16,90.0,7.5,20.0,Tây - Nam,Tây - Nam,3,3,3,Have certificate,Full,8.5,"Dự án Mega Village, Đường Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",8.336128205128205
3,16,82.6,5.0,20.0,Tây,Tây,3,4,3,Have certificate,Full,9.3,"Dự án Mega Ruby, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",9.094065934065933
3,19,67.0,5.0,8.0,Đông - Nam,Đông - Nam,3,3,3,Have certificate,Basic,7.6,"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Hồ Chí Minh",7.4071428571428655
3,23,82.5,6.0,5.0,Tây,Tây,2,2,2,Have certificate,Full,8.0,"22, Đường Số 22, Phường Linh Đông, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",7.690219780219781
3,17,64.0,4.0,6.0,Đông,Đông,3,3,4,Have certificate,Basic,6.3,"Đường Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",6.393919413919418
0,23,109.0,5.6,4.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Full,9.3,"Đường Số 14, Phường Linh Chiểu, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",9.543406593406585
2,14,60.7,4.0,8.0,Tây - Nam,Đông - Bắc,4,4,5,Have certificate,Full,6.5,"502/, Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Hồ Chí Minh",6.551318681318683
2,19,56.0,8.0,3.0,Bắc,Bắc,4,4,3,Have certificate,Full,6.5,"Hẻm 256, Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, Hồ Chí Minh",8.14351648351649
3,22,64.0,4.0,3.0,Đông - Bắc,Đông - Bắc,3,4,2,Have certificate,Full,5.4,"Đường Lý Tuệ, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh",6.048322344322342
1,7,32.0,3.5,5.0,Tây - Nam,Tây - Nam,4,5,3,Have certificate,Basic,5.7,"Đường Hàn Hải Nguyên, Phường 9, Quận 11, Hồ Chí Minh",5.1505494505494465
3,14,70.0,3.6,6.0,Tây - Nam,Tây - Nam,5,6,8,Have certificate,Full,8.88,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",8.065824175824174
2,8,52.5,4.0,5.0,Tây - Bắc,Tây - Bắc,3,4,3,Have certificate,Basic,5.2,"Đường An Phú Đông 1, Phường An Phú Đông, Quận 12, Hồ Chí Minh",5.5427472527472466
2,4,56.0,4.6,6.0,Đông - Bắc,Đông - Bắc,4,4,5,Have certificate,Full,6.6,"Đường Huỳnh Tấn Phát, Thị trấn Huyện Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",6.307032967032966
2,18,52.0,6.0,6.0,Bắc,Bắc,2,4,4,Have certificate,Basic,7.2,"Đường Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, Hồ Chí Minh",6.927142857142854
2,8,50.0,11.0,11.0,Đông - Nam,Đông - Nam,4,4,5,Have certificate,Full,4.55,"Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",5.144311224489795
3,21,70.0,3.6,5.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Basic,8.3,"Đường Bình Giã, Phường 13, Quận Tân Bình, Hồ Chí Minh",7.4738461538461465
2,4,55.3,4.6,6.0,Đông - Bắc,Đông - Bắc,4,4,3,Have certificate,Full,6.5,"Đường Huỳnh Tấn Phát, Thị trấn Huyện Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",6.337472527472528
3,4,80.3,7.3,7.0,Tây - Nam,Tây - Nam,4,4,5,Have certificate,Full,6.5,"Đường Nguyễn Bình, Xã Nhơn Đức, Huyện Nhà Bè, Hồ Chí Minh",6.926718995290423
0,23,168.0,5.27,7.0,Tây - Bắc,Tây - Bắc,1,1,1,Have certificate,Full,9.5,"Đường 26, Phường Linh Đông, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",10.853956043956043
1,18,32.0,2.9,2.5,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,4.45,"Đường  Vạn Kiếp, Phường 3, Quận Bình Thạnh, Hồ Chí Minh",4.095035321821036
2,14,53.2,4.0,4.0,Đông - Nam,Đông - Nam,2,2,3,Have certificate,Full,4.8,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",4.875494505494508
0,3,150.0,5.0,20.0,Đông - Nam,Đông - Nam,1,2,1,Have certificate,Full,7.5,"Đường Phạm Thị Giây, Xã Thới Tam Thôn, Huyện Hóc Môn, Hồ Chí Minh",6.867802197802197
2,18,53.0,4.7,6.0,Đông,Đông,4,4,4,Have certificate,Basic,9.4,"Đường Chu Văn An, Phường 12, Quận Bình Thạnh, Hồ Chí Minh",8.697692307692298
2,19,51.0,4.6,6.0,Nam,Nam,6,4,5,Have certificate,Full,6.5,"Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Hồ Chí Minh",6.052967032967031
2,17,40.0,4.0,8.0,Tây - Bắc,Tây - Bắc,2,2,2,Have certificate,Full,4.1,"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",2.986974097331239
1,17,35.0,5.0,4.0,Tây,Tây,3,3,3,Have certificate,Full,2.58,"Hẻm 229, Đường Liên khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",2.4284615384615402
2,19,56.0,4.0,5.0,Tây,Tây,4,5,3,Have certificate,Basic,6.6,"Đường Số 20, Phường 9, Quận Gò Vấp, Hồ Chí Minh",7.176593406593414
0,4,161.8,6.0,6.0,Đông,Đông,2,3,2,Have certificate,Full,6.5,"Đường Nguyễn Văn Ràng, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",12.224835164835158
3,23,80.0,5.0,5.0,Tây - Bắc,Tây - Bắc,4,4,5,Have certificate,Full,8.6,"Đường 5, Phường Linh Chiểu, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",7.956373626373636
2,14,50.0,4.0,5.0,Đông,Đông - Nam,2,2,2,Have certificate,Full,5.6,"Đường  Trần Xuân Soạn, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",5.346758241758248
2,21,43.1,4.0,16.0,Tây,Tây,2,2,2,Have certificate,Full,8.6,"Đường Nhất Chi Mai, Phường 13, Quận Tân Bình, Hồ Chí Minh",6.31344322344323
3,22,65.0,4.5,5.0,Tây - Nam,Tây - Nam,2,2,2,Have certificate,Full,5.2,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",6.503076923076925
3,8,67.2,4.2,6.0,Nam,Nam,1,1,1,Have certificate,Basic,3.79,"Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",4.0003296703296725
2,19,50.0,5.0,5.0,Tây - Nam,Tây - Nam,3,4,5,Have certificate,Basic,6.8,"Đường Thống Nhất, Phường 10, Quận Gò Vấp, Hồ Chí Minh",7.156373626373626
1,17,30.0,5.0,4.0,Nam,Nam,3,3,3,Have certificate,Full,1.88,"Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",2.278791208791207
3,22,70.0,4.0,5.0,Đông - Nam,Đông - Nam,2,4,2,Have certificate,Basic,5.2,"Đường Lương Đắc Bằng, Phường Hòa Thạnh, Quận Tân Phú, Hồ Chí Minh",5.94487179487179
2,18,63.0,3.8,2.0,Đông - Bắc,Đông - Bắc,3,7,8,Have certificate,Full,7.9,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Hồ Chí Minh",7.157692307692303
1,10,36.0,3.4,5.0,Đông - Bắc,Đông - Bắc,5,5,5,Have certificate,Full,9.0,"Đường Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh",7.2881318681318685
2,19,63.6,3.0,3.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Basic,6.9,"Đường Lê Lai, Phường 3, Quận Gò Vấp, Hồ Chí Minh",5.601263736263729
2,19,55.0,4.0,3.0,Đông - Nam,Đông - Nam,3,4,3,Have certificate,Basic,6.1,"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Hồ Chí Minh",6.350549450549459
2,17,50.0,4.1,5.0,Bắc,Bắc,2,2,2,Have certificate,Full,3.99,"Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",4.107692307692309
1,21,33.0,4.2,8.0,Bắc,Bắc,5,3,3,Have certificate,Basic,8.7,"Đường Nguyễn Hồng Đào, Phường 14, Quận Tân Bình, Hồ Chí Minh",3.596703296703298
2,20,40.4,6.0,4.0,Tây - Bắc,Tây - Bắc,6,5,5,Have certificate,Full,8.6,"Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh",6.786373626373636
1,15,31.4,3.7,10.0,Tây - Nam,Tây - Nam,3,2,3,Have certificate,Basic,4.3,"Đường Rạch Cát, Phường 15, Quận 8, Hồ Chí Minh",4.133406593406598
3,8,84.0,4.2,12.0,Đông - Nam,Đông - Nam,4,4,5,Have certificate,Full,10.0,"Đường Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",8.783956043956044
3,13,72.0,4.0,8.0,Bắc,Bắc,3,4,3,Have certificate,Basic,9.0,"Đường Cư Xá Phú Lâm D, Phường 11, Quận 6, Hồ Chí Minh",7.12653846153846
3,20,73.0,5.4,3.0,Tây,Tây - Bắc,4,4,4,Have certificate,Full,8.9,"241a/, Đường Huỳnh Văn Bánh, Phường 12, Quận Phú Nhuận, Hồ Chí Minh",8.35373626373626
2,16,50.0,4.0,8.0,Đông - Bắc,Đông - Bắc,3,3,3,Have certificate,Full,3.85,"Dự án Samsung Village, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",4.2545054945055
1,17,30.0,4.0,5.0,Nam,Nam,2,3,3,Have certificate,Full,1.88,"Đường Liên khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",2.0627472527472497
0,15,151.0,15.0,15.0,Đông - Nam,Đông - Nam,1,2,3,Have certificate,Basic,5.7,"Green River quận 8, số 2225, Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh",7.142527472527478
3,7,70.0,4.0,4.0,Bắc,Bắc,3,7,7,Have certificate,Full,8.3,"Đường Lê Thị Bạch Cát, Phường 11, Quận 11, Hồ Chí Minh",8.418901098901092
2,21,58.8,4.2,8.0,Tây - Bắc,Tây - Bắc,4,5,4,Have certificate,Full,7.45,"Đường Hoàng Bật Đạt, Phường 15, Quận Tân Bình, Hồ Chí Minh",8.130219780219786
