Loại nhà,Vị trí,Diện tích,Mặt tiền,Đường vào,Hướng nhà,Hướng ban công,Số tầng,Số phòng ngủ,Số phòng tắm,Trình trạng pháp lý,Nội thất,Giá,Address,Giá dự đoán
3,8,70.2,4.0,10.0,Đông - Nam,Đông - Nam,4,4,3,Have certificate,Full,7.9,"Đường Tân Thới Nhất 25, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",8.149230769230767
1,17,39.0,4.0,6.0,Tây - Bắc,Tây - Bắc,2,2,2,Have certificate,Full,3.95,"Đường 26/3, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh.",0.9159340659340662
3,16,75.0,5.0,12.0,Đông - Nam,Đông - Nam,2,3,3,Have certificate,Basic,7.2,"Dự án Mega Village, Đường Vành Đai 2, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",4.304395604395601
3,16,82.5,5.0,12.0,Tây,Tây,3,3,3,Have certificate,Full,9.3,"Dự án Mega Ruby, Đường D3, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",6.106813186813189
3,16,80.0,5.0,12.0,Nam,Nam,3,4,3,Have certificate,Full,9.1,"Dự án Mega Ruby, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",6.529010989010993
0,19,100.0,6.0,6.0,Tây,Tây,2,6,4,Have certificate,Full,7.5,"Đường Thống Nhất, Phường 15, Quận Gò Vấp, Hồ Chí Minh",16.281318681318684
2,23,60.0,4.0,5.0,Đông - Nam,Đông - Nam,2,3,4,Have certificate,Basic,5.2,"Đường Số 12, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",1.708351648351648
0,16,100.0,5.0,12.0,Bắc,Bắc,3,4,5,Have certificate,Basic,6.5,"Dự án Đông Tăng Long, Đường Nguyễn Duy Trinh, Phường Trường Thạnh, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",13.6978021978022
0,16,108.0,6.0,20.0,Nam,Nam,3,4,5,Have certificate,Full,9.5,"Dự án Melosa Garden, Đường Vành Đai Trong, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",13.0243956043956
1,8,25.0,3.0,3.0,Tây,Tây,2,2,2,Have certificate,Full,2.58,"Đường Trường Chinh, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",0.7021978021978019
2,17,54.0,4.5,5.0,Nam,Nam,2,2,2,Have certificate,Full,2.73,"Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",1.1901098901098892
0,23,120.0,7.0,5.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Basic,7.5,"Đường Số 31, Phường Bình Trưng Đông, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",15.846263736263719
3,19,72.0,4.0,6.0,Đông - Nam,Đông - Nam,4,4,5,Have certificate,Full,9.85,"Đường Số 5, Phường 17, Quận Gò Vấp, Hồ Chí Minh",7.399560439560442
1,8,22.0,2.5,5.0,Tây,Tây,2,2,2,Have certificate,Full,2.35,"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",0.888901098901099
2,23,60.0,4.0,8.0,Tây - Bắc,Tây - Bắc,4,4,5,Have certificate,Basic,8.1,"Đường Số 9, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",2.379450549450549
3,22,73.0,4.2,12.0,Đông,Đông,3,4,2,Have certificate,Full,8.8,"Đường Bác Ái, Phường Tân Thành, Quận Tân Phú, Hồ Chí Minh",6.39241758241758
2,4,58.7,4.2,6.0,Tây,Tây,3,4,5,Have certificate,Full,5.49,"1979, Đường Huỳnh Tấn Phát, Thị trấn Huyện Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",0.9551648351648347
2,7,40.3,4.5,4.0,Nam,Nam,2,2,2,Have certificate,Basic,4.35,"129/1M14, Đường Lạc Long Quân, Phường 1, Quận 11, Hồ Chí Minh",1.177274725274726
3,9,81.9,5.5,30.0,Đông - Nam,Đông - Nam,2,3,3,Have certificate,Full,7.7,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), Hồ Chí Minh",5.495164835164832
3,19,75.0,5.0,4.0,Tây - Bắc,Tây - Bắc,2,3,3,Have certificate,Full,5.6,"Đường Số 10, Phường 8, Quận Gò Vấp, Hồ Chí Minh",4.937252747252746
3,16,85.0,5.5,5.0,Đông - Nam,Đông - Nam,1,5,5,Have certificate,Full,5.0,"Đường Man Thiện, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",3.2675824175824184
2,17,40.0,4.0,5.0,Nam,Nam,3,3,3,Have certificate,Basic,4.5,"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",1.311648351648351
2,8,45.0,3.0,3.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Basic,2.2,"Đường Thạnh Lộc 47, Phường Thạnh Lộc, Quận 12, Hồ Chí Minh",1.6273626373626386
3,22,91.0,7.0,12.0,Nam,Nam,1,2,2,Have certificate,Basic,8.3,"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",4.851208791208789
2,7,50.0,5.0,10.0,Tây - Nam,Tây - Nam,2,2,2,Have certificate,Full,6.8,"Đường Hồng Bàng, Phường 1, Quận 11, Hồ Chí Minh",2.0455714285714293
2,8,58.0,4.0,5.0,Đông - Nam,Đông - Nam,3,3,3,Have certificate,Full,3.95,"Đường Thạnh Lộc 24, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",1.815439560439559
2,17,60.0,5.0,7.0,Bắc,Bắc,5,5,6,Have certificate,Full,6.5,"Đường Hương lộ 2, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",2.34945054945055
3,8,65.0,4.3,8.0,Nam,Nam,1,1,1,Have certificate,Basic,5.25,"Đường Liên Khu 2-5, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",4.17054945054945
0,17,162.0,8.0,20.0,Nam,Nam,4,7,7,Have certificate,Full,8.4,"Đường Kinh dương Vương, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh",25.272857142857173
3,13,84.0,4.2,8.0,Đông - Bắc,Đông - Bắc,2,7,7,Have certificate,Full,6.8,"Đường Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh",4.6824175824175835
3,8,75.0,6.0,7.0,Tây - Bắc,Tây - Bắc,3,3,2,Have certificate,Full,4.95,"Đường Nguyễn Ảnh Thủ, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",6.888241758241756
3,19,68.0,4.0,12.0,Đông - Nam,Đông - Nam,5,4,6,Have certificate,Full,8.1,"Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",8.004505494505496
3,0,75.0,12.0,52.0,Đông - Bắc,Đông - Bắc,3,4,4,Have certificate,Full,8.95,"Dự án Lovera Premier, Đường Trịnh Quang Nghị, Xã Phong Phú, Huyện Bình Chánh, Hồ Chí Minh.",1.1141758241758242
2,19,55.0,4.0,4.0,Đông - Bắc,Đông - Bắc,5,6,6,Have certificate,Basic,6.35,"Đường Phạm Văn Chiêu, Phường 13, Quận Gò Vấp, Hồ Chí Minh",2.962307692307693
0,23,104.3,5.0,12.0,Đông - Bắc,Đông - Bắc,2,4,2,Have certificate,Basic,9.9,"Đường Lê Thị Hoa, Phường Bình Chiểu, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",13.408131868131866
2,19,49.0,4.0,3.5,Đông - Bắc,Đông - Bắc,4,4,3,Have certificate,Basic,5.68,"Đường Quang Trung, Phường 12, Quận Gò Vấp, Hồ Chí Minh",2.576813186813188
1,13,12.0,2.5,3.0,Bắc,Bắc,3,2,2,Have certificate,Full,2.38,"Đường Bà Hom, Phường 13, Quận 6, Hồ Chí Minh",0.47956043956043987
2,8,52.1,12.0,3.0,Tây - Bắc,Tây - Bắc,2,3,2,Have certificate,Full,3.45,"Đường Hiệp Thành 13, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",2.048296703296703
3,23,70.0,4.0,20.0,Đông - Bắc,Đông - Bắc,1,1,1,Have certificate,Full,7.5,"Đường Gò Dưa, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",4.4464835164835135
2,23,48.0,4.0,3.0,Đông - Nam,Đông - Nam,3,4,3,Sale contract,Full,2.6,"Đường Số 38, Phường Hiệp Huyện Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",1.8868131868131877
2,17,57.0,4.2,3.0,Bắc,Bắc,3,4,3,Have certificate,Full,4.7,"934/11, Đường Tỉnh Lộ 10, Phường Tân Tạo, Quận Bình Tân, Hồ Chí Minh",1.8014285714285718
2,21,60.0,4.0,8.0,Tây - Nam,Tây - Nam,4,4,5,Have certificate,Full,7.45,"Đường Trần Thị Trọng, Phường 15, Quận Tân Bình, Hồ Chí Minh",3.0419780219780206
3,16,71.0,3.5,5.0,Đông - Bắc,Đông - Bắc,3,4,4,Have certificate,Basic,5.3,"Đường 185, Phường Phước Long B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.742527472527477
2,16,52.0,5.0,5.0,Đông - Bắc,Đông - Bắc,3,4,3,Have certificate,Full,5.5,"Đường 175, Phường Tăng Nhơn Phú B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",1.5175824175824169
3,22,72.0,4.5,5.0,Tây - Nam,Tây - Nam,2,2,2,Have certificate,Full,5.0,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",4.826813186813184
3,19,80.0,6.0,3.0,Đông - Nam,Đông - Nam,3,5,5,Have certificate,Full,7.0,"Đường Thống Nhất, Phường 16, Quận Gò Vấp, Hồ Chí Minh",9.420000000000002
3,16,75.0,12.0,12.0,Tây - Bắc,Tây - Bắc,3,4,3,Have certificate,Full,9.5,"Dự án Rio Vista, Đường Dương Đình Hội, Phường Phước Long B, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.896153846153852
2,23,60.0,4.0,6.0,Đông - Nam,Đông - Nam,4,4,6,Have certificate,Full,7.55,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",2.379450549450549
0,21,100.0,10.2,4.0,Đông,Tây,1,6,6,Have certificate,Full,9.0,"Đường Trường Chinh, Phường 15, Quận Tân Bình, Hồ Chí Minh",12.956043956043954
0,0,100.0,5.0,20.0,Đông - Nam,Đông - Nam,3,4,5,Have certificate,Full,8.0,"Dự án 13E Phong Phú, Xã Phong Phú, Huyện Bình Chánh, Hồ Chí Minh",3.145054945054944
2,17,60.8,4.5,4.5,Tây,Tây,3,3,4,Have certificate,Full,5.2,"Đường Số 11, Phường Bình Hưng Hòa, Quận Bình Tân, Hồ Chí Minh",1.766813186813187
2,23,45.0,4.5,3.0,Nam,Nam,2,2,1,Have certificate,Basic,2.4,"Đường Số 5, Phường Linh Xuân, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",1.3329670329670322
3,22,76.4,10.2,6.0,Đông,Đông,1,2,1,Have certificate,Full,7.6,"Đường Trần Tấn, Phường Tân Sơn Nhì, Quận Tân Phú, Hồ Chí Minh",4.640329670329669
3,17,70.0,6.0,20.0,Tây,Tây,1,3,2,Sale contract,Basic,6.2,"Dự án The Privia, Đường An Dương Vương, Phường An Lạc, Quận Bình Tân, Hồ Chí Minh",4.022197802197803
2,14,63.9,4.5,3.5,Nam,Nam,2,2,3,Have certificate,Full,4.99,"Đường Huỳnh Tấn Phát, Phường Quận Tân Phú, Quận 7, Hồ Chí Minh",1.909120879120879
3,4,80.0,6.0,6.0,Tây,Đông,3,4,5,Have certificate,Full,7.5,"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Hồ Chí Minh",3.4762637362637347
3,0,85.0,15.0,6.0,Đông,Đông,2,3,2,Have certificate,Basic,3.7,"Dự án The Meadow Huyện Bình Chánh, Đường Trần Văn Giàu, Xã Vĩnh Lộc B, Huyện Bình Chánh, Hồ Chí Minh.",0.9893406593406598
1,6,31.0,6.2,6.0,Tây - Bắc,Tây - Bắc,3,2,3,Have certificate,Full,6.8,"Đường Tô Hiến Thành, Phường 14, Quận 10, Hồ Chí Minh",1.5724175824175834
2,23,51.0,4.2,12.0,Tây - Nam,Tây - Nam,2,3,4,Have certificate,Basic,6.0,"Đường Lê Văn Chí, Phường Linh Trung, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",1.4564835164835161
0,16,100.0,5.0,20.0,Nam,Tây - Bắc,3,4,4,Have certificate,Full,8.49,"Dự án Melosa Garden, Đường Vành Đai Trong, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",13.6978021978022
2,4,49.5,4.5,4.0,Tây - Bắc,Tây - Bắc,2,3,2,Have certificate,Basic,3.6,"1942 Đường Huỳnh Tấn Phát, Thị trấn Huyện Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",0.7458241758241756
3,3,80.0,4.0,6.0,Tây - Bắc,Tây - Bắc,3,6,5,Have certificate,Full,6.0,"Đường Tô Ký 6, Xã Thới Tam Thôn, Huyện Hóc Môn, Hồ Chí Minh",1.4762637362637354
1,19,30.6,3.0,3.0,Tây - Nam,Tây - Nam,2,2,2,Have certificate,Full,3.88,"Đường Số 4, Phường 16, Quận Gò Vấp, Hồ Chí Minh",0.9259340659340656
2,18,57.0,5.4,5.0,Nam,Nam,5,6,6,Have certificate,Full,9.5,"Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, Hồ Chí Minh",3.176153846153846
3,19,72.0,4.0,7.0,Nam,Nam,4,4,5,Have certificate,Full,8.8,"Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, Hồ Chí Minh",7.399560439560442
1,11,18.0,4.0,3.0,Đông - Bắc,Đông - Bắc,2,1,2,Have certificate,Basic,1.8,"Hẻm 756 Đường Đoàn Văn Bơ, Phường 16, Quận 4, Hồ Chí Minh",0.4472527472527475
2,20,40.0,4.0,8.0,Đông,Đông,2,3,3,Have certificate,Full,5.0,"Đường Huỳnh Văn Bánh, Phường 15, Quận Phú Nhuận, Hồ Chí Minh",1.4908791208791208
2,7,48.0,4.0,20.0,Đông - Bắc,Đông - Bắc,3,3,3,Have certificate,Full,7.6,"Đường Trịnh Đình Trọng, Phường 5, Quận 11, Hồ Chí Minh",2.0507545787545784
1,6,37.0,3.6,5.0,Bắc,Bắc,3,3,1,Have certificate,Basic,9.0,"Đường Nguyễn Lâm, Phường 6, Quận 10, Hồ Chí Minh",1.8469230769230753
0,16,100.0,5.0,16.0,Bắc,Bắc,3,4,4,Have certificate,Basic,8.9,"Dự án Centana City Điền Phúc Thành, Phường Long Trường, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",13.6978021978022
3,4,91.2,6.5,8.0,Tây - Nam,Tây - Nam,4,4,6,Have certificate,Full,9.5,"Dự án Green Riverside, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Huyện Nhà Bè, Hồ Chí Minh",4.170219780219778
1,19,37.0,5.0,5.0,Bắc,Bắc,4,4,3,Have certificate,Full,4.65,"Đường Quang Trung, Phường 8, Quận Gò Vấp, Hồ Chí Minh",1.3692307692307697
2,23,56.0,4.0,8.0,Tây - Bắc,Tây - Bắc,5,4,4,Have certificate,Full,8.2,"Đường Quốc Lộ 13, Phường Hiệp Bình Phước, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",2.3440659340659344
3,16,88.0,4.0,10.0,Bắc,Bắc,2,2,2,Sale contract,Basic,8.2,"Đường Số 4, Phường Phước Bình, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",3.7427472527472543
3,0,74.1,12.0,25.0,Tây,Tây,2,3,3,Have certificate,Basic,7.9,"Dự án Camellia Garden, Đường Số 1, Xã Bình Hưng, Huyện Bình Chánh, Hồ Chí Minh",0.9390109890109889
3,16,75.0,5.0,20.0,Tây - Nam,Tây - Nam,3,4,3,Have certificate,Full,7.1,"Dự án Mega Village, Đường Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.896153846153852
1,8,38.8,4.0,6.0,Đông - Bắc,Đông - Bắc,2,2,2,Have certificate,Full,3.59,"Đường Hiệp Thành 42, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",0.6429670329670332
0,16,104.0,4.0,12.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,8.1,"Đường Số 11, Phường Phước Bình, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",10.345824175824172
1,6,26.9,4.7,10.0,Tây,Tây,4,3,4,Have certificate,Basic,8.3,"Hẻm 606, Đường 3/2, Phường 14, Quận 10, Hồ Chí Minh.",1.9268131868131873
3,8,82.5,5.0,10.0,Tây - Nam,Tây - Nam,5,5,6,Have certificate,Basic,7.0,"Đường Hương Lộ 80B, Phường Hiệp Thành, Quận 12, Hồ Chí Minh",9.848351648351642
3,16,90.0,7.5,20.0,Tây - Nam,Tây - Nam,3,3,3,Have certificate,Full,8.5,"Dự án Mega Village, Đường Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",5.936483516483516
3,16,82.6,5.0,20.0,Tây,Tây,3,4,3,Have certificate,Full,9.3,"Dự án Mega Ruby, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",6.05934065934066
3,19,67.0,5.0,8.0,Đông - Nam,Đông - Nam,3,3,3,Have certificate,Basic,7.6,"Đường Phạm Văn Chiêu, Phường 14, Quận Gò Vấp, Hồ Chí Minh",7.535384615384619
3,23,82.5,6.0,5.0,Tây,Tây,2,2,2,Have certificate,Full,8.0,"22, Đường Số 22, Phường Linh Đông, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",5.144945054945055
3,17,64.0,4.0,6.0,Đông,Đông,3,3,4,Have certificate,Basic,6.3,"Đường Lê Văn Quới, Phường Bình Trị Đông A, Quận Bình Tân, Hồ Chí Minh",5.710769230769235
0,23,109.0,5.6,4.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Full,9.3,"Đường Số 14, Phường Linh Chiểu, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",13.09175824175824
2,14,60.7,4.0,8.0,Tây - Nam,Đông - Bắc,4,4,5,Have certificate,Full,6.5,"502/, Đường Huỳnh Tấn Phát, Phường Bình Thuận, Quận 7, Hồ Chí Minh",2.2978021978021976
2,19,56.0,8.0,3.0,Bắc,Bắc,4,4,3,Have certificate,Full,6.5,"Hẻm 256, Đường Phan Huy Ích, Phường 12, Quận Gò Vấp, Hồ Chí Minh",2.732307692307694
3,22,64.0,4.0,3.0,Đông - Bắc,Đông - Bắc,3,4,2,Have certificate,Full,5.4,"Đường Lý Tuệ, Phường Tân Quý, Quận Tân Phú, Hồ Chí Minh",6.535824175824173
1,7,32.0,3.5,5.0,Tây - Nam,Tây - Nam,4,5,3,Have certificate,Basic,5.7,"Đường Hàn Hải Nguyên, Phường 9, Quận 11, Hồ Chí Minh",1.0502197802197806
3,14,70.0,3.6,6.0,Tây - Nam,Tây - Nam,5,6,8,Have certificate,Full,8.88,"Đường Huỳnh Tấn Phát, Phường Phú Mỹ, Quận 7, Hồ Chí Minh",6.283956043956044
2,8,52.5,4.0,5.0,Tây - Bắc,Tây - Bắc,3,4,3,Have certificate,Basic,5.2,"Đường An Phú Đông 1, Phường An Phú Đông, Quận 12, Hồ Chí Minh",1.9855164835164827
2,4,56.0,4.6,6.0,Đông - Bắc,Đông - Bắc,4,4,5,Have certificate,Full,6.6,"Đường Huỳnh Tấn Phát, Thị trấn Huyện Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",1.1243516483516478
2,18,52.0,6.0,6.0,Bắc,Bắc,2,4,4,Have certificate,Basic,7.2,"Đường Xô Viết Nghệ Tĩnh, Phường 21, Quận Bình Thạnh, Hồ Chí Minh",1.5978021978021972
2,8,50.0,11.0,11.0,Đông - Nam,Đông - Nam,4,4,5,Have certificate,Full,4.55,"Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",2.2831868131868127
3,21,70.0,3.6,5.0,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Basic,8.3,"Đường Bình Giã, Phường 13, Quận Tân Bình, Hồ Chí Minh",4.995494505494501
2,4,55.3,4.6,6.0,Đông - Bắc,Đông - Bắc,4,4,3,Have certificate,Full,6.5,"Đường Huỳnh Tấn Phát, Thị trấn Huyện Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",1.1320989010989004
3,4,80.3,7.3,7.0,Tây - Nam,Tây - Nam,4,4,5,Have certificate,Full,6.5,"Đường Nguyễn Bình, Xã Nhơn Đức, Huyện Nhà Bè, Hồ Chí Minh",3.56087912087912
0,23,168.0,5.27,7.0,Tây - Bắc,Tây - Bắc,1,1,1,Have certificate,Full,9.5,"Đường 26, Phường Linh Đông, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",13.592747252747253
1,18,32.0,2.9,2.5,Đông - Nam,Đông - Nam,2,2,2,Have certificate,Full,4.45,"Đường  Vạn Kiếp, Phường 3, Quận Bình Thạnh, Hồ Chí Minh",0.9761538461538461
2,14,53.2,4.0,4.0,Đông - Nam,Đông - Nam,2,2,3,Have certificate,Full,4.8,"Đường Huỳnh Tấn Phát, Phường Phú Thuận, Quận 7, Hồ Chí Minh",1.1569230769230767
0,3,150.0,5.0,20.0,Đông - Nam,Đông - Nam,1,2,1,Have certificate,Full,7.5,"Đường Phạm Thị Giây, Xã Thới Tam Thôn, Huyện Hóc Môn, Hồ Chí Minh",4.847142857142855
2,18,53.0,4.7,6.0,Đông,Đông,4,4,4,Have certificate,Basic,9.4,"Đường Chu Văn An, Phường 12, Quận Bình Thạnh, Hồ Chí Minh",2.4854945054945072
2,19,51.0,4.6,6.0,Nam,Nam,6,4,5,Have certificate,Full,6.5,"Đường Lê Đức Thọ, Phường 13, Quận Gò Vấp, Hồ Chí Minh",2.975604395604395
2,17,40.0,4.0,8.0,Tây - Bắc,Tây - Bắc,2,2,2,Have certificate,Full,4.1,"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, Hồ Chí Minh",1.04978021978022
1,17,35.0,5.0,4.0,Tây,Tây,3,3,3,Have certificate,Full,2.58,"Hẻm 229, Đường Liên khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",1.0031868131868131
2,19,56.0,4.0,5.0,Tây,Tây,4,5,3,Have certificate,Basic,6.6,"Đường Số 20, Phường 9, Quận Gò Vấp, Hồ Chí Minh",2.766483516483518
0,4,161.8,6.0,6.0,Đông,Đông,2,3,2,Have certificate,Full,6.5,"Đường Nguyễn Văn Ràng, Xã Phước Lộc, Huyện Nhà Bè, Hồ Chí Minh",11.899560439560426
3,23,80.0,5.0,5.0,Tây - Bắc,Tây - Bắc,4,4,5,Have certificate,Full,8.6,"Đường 5, Phường Linh Chiểu, Quận Thủ Đức (TP. Thủ Đức), Hồ Chí Minh",6.535274725274722
2,14,50.0,4.0,5.0,Đông,Đông - Nam,2,2,2,Have certificate,Full,5.6,"Đường  Trần Xuân Soạn, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",1.0669230769230773
2,21,43.1,4.0,16.0,Tây,Tây,2,2,2,Have certificate,Full,8.6,"Đường Nhất Chi Mai, Phường 13, Quận Tân Bình, Hồ Chí Minh",1.2905494505494504
3,22,65.0,4.5,5.0,Tây - Nam,Tây - Nam,2,2,2,Have certificate,Full,5.2,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, Hồ Chí Minh",4.460769230769232
3,8,67.2,4.2,6.0,Nam,Nam,1,1,1,Have certificate,Basic,3.79,"Đường Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, Hồ Chí Minh",4.35
2,19,50.0,5.0,5.0,Tây - Nam,Tây - Nam,3,4,5,Have certificate,Basic,6.8,"Đường Thống Nhất, Phường 10, Quận Gò Vấp, Hồ Chí Minh",2.153846153846155
1,17,30.0,5.0,4.0,Nam,Nam,3,3,3,Have certificate,Full,1.88,"Đường Bình Thành, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",0.9771428571428569
3,22,70.0,4.0,5.0,Đông - Nam,Đông - Nam,2,4,2,Have certificate,Basic,5.2,"Đường Lương Đắc Bằng, Phường Hòa Thạnh, Quận Tân Phú, Hồ Chí Minh",4.975054945054942
2,18,63.0,3.8,2.0,Đông - Bắc,Đông - Bắc,3,7,8,Have certificate,Full,7.9,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, Hồ Chí Minh",3.467362637362638
1,10,36.0,3.4,5.0,Đông - Bắc,Đông - Bắc,5,5,5,Have certificate,Full,9.0,"Đường Võ Văn Tần, Phường 5, Quận 3, Hồ Chí Minh",1.6453846153846152
2,19,63.6,3.0,3.0,Đông - Nam,Đông - Nam,2,3,2,Have certificate,Basic,6.9,"Đường Lê Lai, Phường 3, Quận Gò Vấp, Hồ Chí Minh",2.292637362637362
2,19,55.0,4.0,3.0,Đông - Nam,Đông - Nam,3,4,3,Have certificate,Basic,6.1,"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, Hồ Chí Minh",2.2772527472527484
2,17,50.0,4.1,5.0,Bắc,Bắc,2,2,2,Have certificate,Full,3.99,"Đường Bình Trị Đông, Phường Bình Trị Đông, Quận Bình Tân, Hồ Chí Minh",1.1095604395604388
1,21,33.0,4.2,8.0,Bắc,Bắc,5,3,3,Have certificate,Basic,8.7,"Đường Nguyễn Hồng Đào, Phường 14, Quận Tân Bình, Hồ Chí Minh",1.2570329670329663
2,20,40.4,6.0,4.0,Tây - Bắc,Tây - Bắc,6,5,5,Have certificate,Full,8.6,"Đường Thích Quảng Đức, Phường 4, Quận Phú Nhuận, Hồ Chí Minh",1.988131868131868
1,15,31.4,3.7,10.0,Tây - Nam,Tây - Nam,3,2,3,Have certificate,Basic,4.3,"Đường Rạch Cát, Phường 15, Quận 8, Hồ Chí Minh",0.7418681318681319
3,8,84.0,4.2,12.0,Đông - Nam,Đông - Nam,4,4,5,Have certificate,Full,10.0,"Đường Dương Thị Giang, Phường Tân Thới Nhất, Quận 12, Hồ Chí Minh",8.38538461538461
3,13,72.0,4.0,8.0,Bắc,Bắc,3,4,3,Have certificate,Basic,9.0,"Đường Cư Xá Phú Lâm D, Phường 11, Quận 6, Hồ Chí Minh",6.369890109890111
3,20,73.0,5.4,3.0,Tây,Tây - Bắc,4,4,4,Have certificate,Full,8.9,"241a/, Đường Huỳnh Văn Bánh, Phường 12, Quận Phú Nhuận, Hồ Chí Minh",8.55054945054945
2,16,50.0,4.0,8.0,Đông - Bắc,Đông - Bắc,3,3,3,Have certificate,Full,3.85,"Dự án Samsung Village, Đường Bưng Ông Thoàn, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), Hồ Chí Minh",1.2852747252747252
1,17,30.0,4.0,5.0,Nam,Nam,2,3,3,Have certificate,Full,1.88,"Đường Liên khu 4-5, Phường Bình Hưng Hòa B, Quận Bình Tân, Hồ Chí Minh",0.9502197802197799
0,15,151.0,15.0,15.0,Đông - Nam,Đông - Nam,1,2,3,Have certificate,Basic,5.7,"Green River quận 8, số 2225, Đường Phạm Thế Hiển, Phường 6, Quận 8, Hồ Chí Minh",11.219340659340663
3,7,70.0,4.0,4.0,Bắc,Bắc,3,7,7,Have certificate,Full,8.3,"Đường Lê Thị Bạch Cát, Phường 11, Quận 11, Hồ Chí Minh",9.987472527472532
